Zipcode,Total,White,Black,Asian,Multi,Other,Median_Income,Mean_Income
13435,203,0.9408867,0,0.004926108,0.054187192,0,51250,60583
13436,70,1,0,0,0,0,61111,58793
13437,413,1,0,0,0,0,48839,50463
13438,4072,0.973968566,0.009086444,0.002701375,0.013752456,0.000491159,54514,64406
13439,3693,0.956945573,0.008394259,0.010831302,0.015163823,0.008665042,43750,51579
13440,42059,0.892056397,0.047385815,0.010437718,0.028745334,0.021374735,49755,62072
13441,18,1,0,0,0,0,N/A,N/A
13450,150,1,0,0,0,0,31845,45171
13452,4665,0.984565916,0,0.000428725,0.012433012,0.002572347,40072,49329
13454,708,0.957627119,0.025423729,0.011299435,0.005649718,0,38688,44417
13456,4162,0.989908698,0.006487266,0.00264296,0.000961076,0,57292,78881
13459,2061,0.976225133,0.005337215,0.010189229,0.008248423,0,45800,55955
13460,4194,0.979494516,0.002622794,0,0.01788269,0,44078,51797
13461,3081,0.981174943,0.014281078,0.003894839,0,0.00064914,58500,76595
13464,1048,0.991412214,0,0,0,0.008587786,53854,59212
13468,480,0.983333333,0,0,0,0.016666667,46375,63984
13469,971,0.943357364,0,0,0.051493306,0.005149331,64107,80463
13470,687,0.989810771,0,0,0.00727802,0.002911208,42847,52970
13471,3676,0.989662677,0.001360174,0,0.00734494,0.001632209,47386,55450
13472,213,1,0,0,0,0,67768,72959
13473,665,0.984962406,0,0,0,0.015037594,48750,57515
13475,33,1,0,0,0,0,14821,42000
13476,2825,0.942654867,0.003185841,0.048849558,0.00460177,0.000707965,48224,65305
13477,1662,0.97954272,0.006016847,0,0.007220217,0.007220217,50875,63113
13478,2872,0.98781337,0.000348189,0,0.007311978,0.004526462,68690,69376
13480,3500,0.949428571,0.014571429,0,0.033428571,0.002571429,48512,64574
13483,195,0.964102564,0,0,0,0.035897436,40147,62519
13484,165,1,0,0,0,0,68947,70650
13485,936,0.991452991,0.002136752,0,0,0.006410256,42313,50518
13486,573,1,0,0,0,0,47000,63963
13488,103,0.961165049,0,0,0.038834951,0,65625,69680
13489,561,0.991087344,0.005347594,0,0.003565062,0,43929,63712
13490,1399,0.987133667,0,0.012866333,0,0,80841,96888
13491,3798,0.94549763,0,0.007372301,0.033965245,0.013164824,52888,58803
13492,11644,0.986173136,0.005582274,0.003177602,0.003692889,0.001374098,62543,76072
13493,1990,0.958291457,0,0,0.034673367,0.007035176,46023,52632
13494,371,0.970350404,0,0,0.026954178,0.002695418,41250,49249
13495,2168,0.943265683,0.010147601,0.003690037,0.019833948,0.023062731,48576,58071
13501,37763,0.667981887,0.130498107,0.107883378,0.050313799,0.043322829,31519,45908
13502,33615,0.774207943,0.116555109,0.039149189,0.047746542,0.022341217,38290,49120
13601,38646,0.842493402,0.064223982,0.017388604,0.049862858,0.026031155,42296,55193
13602,3269,0.749158764,0.112878556,0.022942796,0.081982258,0.033037626,50667,55619
13603,10734,0.69554686,0.112912241,0.03065027,0.07685858,0.084032048,41430,46516
13605,5000,0.954,0.0066,0.007,0.0206,0.0118,48068,58465
13606,3118,0.924310455,0.00192431,0.017639513,0.016677357,0.039448364,63071,63907
13607,1886,0.946977731,0.030222694,0.004772004,0.014316013,0.003711559,36554,53326
13608,1549,0.968366688,0,0.0116204,0.0174306,0.002582311,51615,56511
13612,2771,0.880187658,0.031757488,0.010465536,0.058462649,0.019126669,52841,63081
13613,2791,0.93335722,0.010748836,0.01827302,0.035829452,0.001791473,31645,46831
13614,373,0.983914209,0,0,0.016085791,0,36250,68478
13615,981,0.930682977,0.0509684,0.001019368,0.012232416,0.00509684,52422,61185
13616,1819,0.815832875,0.076965366,0.007146784,0.085211655,0.014843321,42500,43949
13617,11486,0.9036218,0.039439317,0.015061814,0.024464566,0.017412502,50785,66302
13618,1829,0.981410607,0.00874795,0,0.009841443,0,57625,78311
13619,10767,0.942602396,0.018668153,0.005851212,0.020339928,0.012538312,45888,56776
13620,2309,0.990472066,0.001299264,0.001299264,0.004763967,0.00216544,50909,60558
13621,613,0.983686786,0,0,0.016313214,0,42000,53894
13622,2855,0.986339755,0.001751313,0.004203152,0.007705779,0,57041,60956
13623,101,0.98019802,0.01980198,0,0,0,60833,67339
13624,5409,0.869291921,0.075060085,0.004437049,0.023664263,0.027546681,53077,68147
13625,1895,0.968337731,0.011081794,0.003693931,0.016886544,0,45508,56234
13626,2042,0.961312439,0.02546523,0.001469148,0.011753183,0,59708,66615
13628,204,0.975490196,0,0.009803922,0.014705882,0,58750,64868
13630,1373,0.991260015,0.001456664,0,0.007283321,0,51563,57856
13633,288,0.993055556,0,0,0.006944444,0,66250,68430
13634,5017,0.959936217,0.004783735,0.01554714,0.017739685,0.001993223,54456,61640
13635,837,0.960573477,0.003584229,0.003584229,0.021505376,0.010752688,33194,49716
13636,216,0.981481481,0.00462963,0,0.013888889,0,64643,63011
13637,4270,0.733021077,0.100234192,0.038875878,0.082669789,0.045199063,55104,62422
13638,196,0.637755102,0.12755102,0.056122449,0.178571429,0,24600,48880
13639,189,0.952380952,0,0,0.047619048,0,32708,42229
13640,241,1,0,0,0,0,88125,88877
13641,69,1,0,0,0,0,36518,47078
13642,9976,0.908480353,0.05723737,0.001403368,0.015938252,0.016940658,40218,54095
13643,80,0,0,0,0.3375,0.6625,N/A,N/A
13646,2758,0.978245105,0.002538071,0.008701958,0.008339376,0.002175489,43304,54649
13647,64,0.8125,0,0.1875,0,0,98365,90815
13648,2166,0.97322253,0,0.007848569,0.005540166,0.013388735,45000,50579
13650,1222,0.984451718,0,0.004091653,0.009001637,0.002454992,45548,69336
13651,137,1,0,0,0,0,76042,95495
13652,1678,0.977353993,0.005959476,0.001191895,0.011918951,0.003575685,45500,54087
13654,2680,0.979104478,0.002238806,0.002985075,0.006343284,0.009328358,46833,52969
13655,3400,0.053529412,0.001764706,0.018529412,0.059117647,0.867058824,28889,34349
13656,2807,0.985749911,0,0,0.012112576,0.002137513,53668,64239
13658,2112,0.945549242,0,0.007575758,0.024621212,0.022253788,53850,75116
13659,624,0.940705128,0,0,0.059294872,0,46250,54221
13660,2429,0.969534788,0.004116921,0.012350762,0.006998765,0.006998765,43832,62081
13661,1769,0.976823064,0.012436405,0,0.01017524,0.000565291,49948,56788
13662,16941,0.946048049,0.004663243,0.015170297,0.013812644,0.020305767,41668,51016
13664,522,0.978927203,0.011494253,0.001915709,0.001915709,0.005747126,60139,69197
13665,1402,0.969329529,0.027817404,0,0.002853067,0,33750,51060
13666,294,0.952380952,0,0,0.034013605,0.013605442,26484,34704
13667,2870,0.979094077,0.001393728,0.003135889,0.016376307,0,39744,51063
13668,3470,0.947550432,0.004899135,0.014985591,0.030259366,0.002305476,43500,55788
13669,16562,0.913174737,0.052107233,0.00591716,0.012740007,0.016060862,41835,61249
13670,465,0.959139785,0.019354839,0.004301075,0.017204301,0,38438,48322
13672,744,0.966397849,0,0,0.025537634,0.008064516,35368,45075
13673,2229,0.920143562,0.040376851,0.004486317,0.019291162,0.015702109,48984,59948
13674,151,1,0,0,0,0,41591,44794
13675,33,1,0,0,0,0,N/A,N/A
13676,16444,0.917173437,0.028338604,0.018486986,0.024081732,0.011919241,43415,57364
13677,153,1,0,0,0,0,N/A,N/A
13678,153,1,0,0,0,0,15685,16384
13679,1872,0.948717949,0.017628205,0,0.026175214,0.007478632,49861,59886
13680,1236,0.972491909,0.001618123,0,0.013754045,0.012135922,48611,81061
13681,791,0.97977244,0.003792668,0.006321113,0.01011378,0,41000,48938
13682,737,0.949796472,0,0.005427408,0.012211669,0.03256445,71250,88816
13684,1098,0.984517304,0.004553734,0,0.007285974,0.003642987,45500,52774
13685,2163,0.946833102,0.005085529,0.008321775,0.018955155,0.020804438,62586,69964
13687,525,0.96952381,0.00952381,0,0,0.020952381,43287,72655
13690,892,0.934977578,0.007847534,0.025784753,0.006726457,0.024663677,43167,48122
13691,3051,0.951491314,0.008521796,0.006227466,0.021960013,0.01179941,51851,64663
13692,45,1,0,0,0,0,N/A,N/A
13693,547,0.908592322,0,0.007312614,0.084095064,0,50250,61919
13694,1372,0.912536443,0.013848397,0,0.018950437,0.054664723,59926,71456
13695,58,0.810344828,0,0,0,0.189655172,64318,63696
13696,47,1,0,0,0,0,N/A,N/A
13697,2106,0.987654321,0,0,0.003323837,0.009021842,42143,61758
13730,3073,0.970712659,0,0.008135373,0.010738692,0.010413277,40102,50957
13731,1012,0.966403162,0.005928854,0.008893281,0.001976285,0.016798419,46000,63483
13732,8190,0.966910867,0.002197802,0.013308913,0.001587302,0.015995116,74842,84238
13733,5348,0.968586387,0.002430815,0.005983545,0.017389678,0.005609574,45960,56558
13734,2425,0.994639175,0,0,0.005360825,0,66810,85729
13736,2527,0.970716264,0,0.002770083,0.019390582,0.007123071,55023,60267
13739,898,0.927616927,0,0.04454343,0.002227171,0.025612472,47150,62114
13740,472,0.923728814,0,0,0,0.076271186,43594,70134
13743,3846,0.95449818,0,0.003120125,0.041081643,0.001300052,55000,64705
13744,1332,0.975975976,0,0,0.006006006,0.018018018,64405,66038
13746,2263,0.966858153,0,0.006628369,0.022536456,0.003977022,44844,57702
13748,4021,0.986819199,0.003233027,0.006466053,0,0.003481721,45577,55107
13750,946,0.993657505,0,0,0.006342495,0,47798,51281
13751,144,1,0,0,0,0,38828,50521
13752,788,0.991116751,0,0,0.008883249,0,60076,85065
13753,5737,0.879379467,0.066933938,0.013421649,0.012375806,0.027889141,47792,64287
13754,3846,0.95449818,0.015860634,0,0.027821113,0.001820073,42193,53735
13755,1342,0.976154993,0,0.008941878,0.01490313,0,41574,44956
13756,493,1,0,0,0,0,45089,54257
13757,1109,0.982867448,0.00270514,0,0.00270514,0.011722272,54702,66000
13760,44363,0.916394293,0.030025021,0.016860898,0.023014674,0.013705115,50420,64247
13774,327,1,0,0,0,0,73636,63969
13775,1877,0.99786894,0.00213106,0,0,0,50655,59659
13776,522,0.957854406,0.005747126,0.019157088,0.017241379,0,44107,59596
13777,627,1,0,0,0,0,44904,50453
13778,6030,0.973300166,0.011111111,0.006799337,0.008623549,0.000165837,51260,64533
13780,999,0.978978979,0,0,0.021021021,0,56000,56776
13782,625,0.9968,0,0,0.0032,0,42212,50878
13783,2060,0.933495146,0.047087379,0.010679612,0.008737864,0,37632,48279
13784,115,1,0,0,0,0,26786,32480
13786,633,0.968404423,0.009478673,0.004739336,0.011058452,0.006319115,53611,56256
13787,3748,0.975186766,0.012540021,0.001067236,0.001600854,0.009605123,46923,57322
13788,1018,0.925343811,0.043222004,0.025540275,0.00589391,0,55000,60894
13790,18577,0.856650697,0.055767885,0.041933574,0.031705873,0.013941971,39518,51025
13794,130,1,0,0,0,0,60476,54674
13795,3664,0.986353712,0,0,0.013646288,0,51604,73803
13796,1285,0.989105058,0,0.005447471,0.005447471,0,52950,55596
13797,2029,0.975357319,0.003449975,0,0.016757023,0.004435683,45929,55548
13801,1264,0.909810127,0.001582278,0.037183544,0.049841772,0.001582278,45625,52280
13802,660,1,0,0,0,0,58854,64599
13803,4128,0.944040698,0.005087209,0.03003876,0.009689922,0.011143411,51593,66009
13804,620,0.924193548,0.033870968,0,0.041935484,0,60192,63334
13806,187,1,0,0,0,0,59444,58173
13807,1067,0.99343955,0.001874414,0.001874414,0.002811621,0,47917,69523
13808,1502,0.981358189,0,0.007323569,0.011318242,0,49750,61546
13809,1637,0.980452046,0,0,0,0.019547954,36875,48019
13810,1020,0.987254902,0,0.007843137,0.004901961,0,40083,48026
13811,4327,0.97920037,0.005315461,0.000462214,0.010862029,0.004159926,45057,60935
13812,2333,0.990570081,0,0.004714959,0.002571796,0.002143163,50547,61034
13813,1051,1,0,0,0,0,50823,47788
13815,14053,0.961787519,0.012310539,0.002561731,0.018572547,0.004767665,39818,51915
13820,22820,0.904601227,0.041893076,0.01305872,0.029184926,0.011262051,42345,58675
13825,3505,0.959201141,0,0.005991441,0.02339515,0.011412268,52750,65743
13826,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13827,11795,0.956846121,0.009919457,0.010597711,0.013395507,0.009241204,56025,66689
13830,4899,0.958562972,0.007756685,0.004490712,0.013268014,0.015921617,53304,60167
13832,510,0.941176471,0,0,0.033333333,0.025490196,35000,46619
13833,3915,0.964750958,0,0.002043423,0.004853129,0.02835249,51976,61166
13834,57,1,0,0,0,0,"2,500N/A",9535
13835,1404,0.97008547,0.002136752,0,0.017094017,0.010683761,48333,59932
13838,4417,0.960606747,0,0.028752547,0.010640706,0,38482,47177
13839,1285,0.975875486,0.024124514,0,0,0,50481,53981
13841,639,0.909233177,0,0.010954617,0.070422535,0.009389671,33750,45617
13842,644,0.905279503,0.052795031,0,0.032608696,0.00931677,79219,69703
13843,1790,0.944692737,0.001117318,0.006145251,0.044134078,0.003910615,48393,54234
13844,885,0.979661017,0.020338983,0,0,0,48026,50076
13845,58,1,0,0,0,0,N/A,N/A
13846,267,1,0,0,0,0,76250,75178
13847,67,1,0,0,0,0,25833,33696
13849,3968,0.973034274,0,0.001008065,0.0078125,0.018145161,42861,54895
13850,21914,0.875102674,0.027790454,0.078306106,0.009902346,0.008898421,62061,81315
13856,6658,0.987533794,0.006608591,0,0.005857615,0,38730,47186
13859,275,0.970909091,0.029090909,0,0,0,73468,53172
13860,80,1,0,0,0,0,N/A,N/A
13861,349,0.859598854,0.025787966,0,0.114613181,0,43631,66939
13862,4336,0.983856089,0.003228782,0,0.004151292,0.008763838,50036,63774
13863,761,0.989487516,0,0,0.010512484,0,41731,56188
13864,1121,0.990187333,0.009812667,0,0,0,65613,68608
13865,6442,0.969885129,0.010710959,0.001397082,0.013349891,0.004656939,51236,60877
13901,19186,0.893359741,0.061346815,0.012717607,0.0163661,0.016209736,41344,58063
13902,6151,0.640708828,0.092342709,0.206958218,0.02975126,0.030238986,N/A,N/A
13903,18737,0.853178204,0.086833538,0.0174521,0.035651385,0.006884773,44267,61630
13904,9436,0.849512505,0.066129716,0.028719797,0.03592624,0.019711742,40985,54648
13905,27708,0.793597517,0.087664213,0.069221885,0.036343294,0.013173091,34520,49724
14001,9866,0.957024123,0.009933104,0.004966552,0.001419015,0.026657207,54052,65972
14004,12146,0.898979088,0.074345464,0.00098798,0.012514408,0.013173061,56163,66630
14005,2118,0.948064212,0.004721435,0.01605288,0.01605288,0.015108593,57409,66150
14006,9282,0.955613014,0.008726568,0.003447533,0.026287438,0.005925447,58511,66736
14008,1545,0.948220065,0.000647249,0,0.051132686,0,46889,70090
14009,5549,0.987565327,0.001982339,0.001621914,0.007929357,0.000901063,46287,55052
14011,9952,0.718147106,0.223171222,0.006732315,0.017986334,0.033963023,61196,66173
14012,2400,0.966666667,0.002083333,0,0.019166667,0.012083333,52188,56365
14013,1664,0.694110577,0.002403846,0.025240385,0.021033654,0.257211538,42663,49649
14020,23208,0.887883488,0.059031368,0.006377111,0.030592899,0.016115133,42809,59436
14024,1752,0.997716895,0.002283105,0,0,0,50577,56954
14025,3390,0.995575221,0.001769912,0,0,0.002654867,67326,83112
14026,778,1,0,0,0,0,64792,74560
14028,1322,0.974281392,0.001512859,0,0,0.024205749,53750,64688
14030,1661,0.989163155,0,0,0.008428657,0.002408188,66750,75072
14031,9911,0.937846837,0.007163757,0.028251438,0.019876904,0.006861063,68137,109654
14032,7623,0.946477765,0.014298832,0.033976125,0.004984914,0.000262364,94092,114352
14033,2170,0.96359447,0,0,0.03640553,0,81979,87055
14034,2978,0.738079248,0.159838818,0.002686367,0.023841504,0.075554063,58224,62145
14035,215,1,0,0,0,0,44615,84403
14036,5256,0.980403349,0.002473364,0.00456621,0.010273973,0.002283105,49276,68301
14037,928,1,0,0,0,0,74063,68684
14039,87,1,0,0,0,0,44583,62797
14040,2259,0.985391766,0.000442674,0,0.01416556,0,59716,67688
14041,315,0.93968254,0,0,0.015873016,0.044444444,40000,45610
14042,3834,0.974700052,0,0.002347418,0.019300991,0.003651539,32740,45985
14043,24139,0.963710179,0.010729525,0.006503998,0.014167944,0.004888355,49369,57405
14047,6878,0.970485606,0.004797906,0.007414946,0.014975284,0.002326258,65554,74789
14048,15043,0.854417337,0.049591172,0.004387423,0.038954996,0.052649073,39566,49073
14051,19795,0.884465774,0.011417025,0.071381662,0.019449356,0.013286183,101660,125102
14052,17137,0.977183871,0.00355955,0.007527572,0.006010387,0.005718621,71278,89475
14054,1280,0.9734375,0.0046875,0.0078125,0.0140625,0,48250,56858
14055,1534,0.991525424,0,0,0.008474576,0,50673,64697
14057,8080,0.998019802,0.000866337,0.000371287,0.000371287,0.000371287,61292,70625
14058,2235,0.887695749,0.008948546,0.025950783,0.013870246,0.063534676,67069,75875
14059,9619,0.990955401,0.000207922,0.00571785,0,0.003118827,75511,86457
14060,599,0.971619366,0,0,0.028380634,0,46842,50086
14061,300,0.94,0,0,0,0.06,58523,57686
14062,3166,0.962728996,0.001263424,0.001263424,0.017056222,0.017687934,50745,56150
14063,14627,0.940794421,0.015177412,0.019963082,0.005195871,0.018869214,47982,59424
14065,1792,0.989397321,0.009486607,0,0,0.001116071,40848,45980
14066,1188,0.985690236,0,0.001683502,0.008417508,0.004208754,46060,54368
14067,5472,0.933479532,0.003289474,0.002192982,0.00749269,0.053545322,53009,69200
14068,7289,0.882699959,0.051721773,0.045136507,0.020304569,0.000137193,71452,89440
14069,763,0.972477064,0.001310616,0,0.02621232,0,62768,71979
14070,6078,0.780190852,0.093287266,0.014313919,0.02023692,0.091971043,45192,56905
14072,20469,0.935512238,0.015340271,0.029801163,0.012555572,0.006790757,80243,90522
14075,43007,0.967005371,0.014346502,0.002046179,0.010649429,0.005952519,62497,74971
14080,4564,0.996713409,0.000219106,0,0.001533742,0.001533742,61569,75972
14081,3081,0.564427134,0.004868549,0.048360922,0.043492373,0.338851022,52583,69693
14082,302,1,0,0,0,0,45104,54830
14085,6988,0.959215799,0.021179164,0.00114482,0.009158558,0.00930166,86092,97941
14086,31920,0.976660401,0.003101504,0.005795739,0.012374687,0.002067669,75819,88756
14091,1138,0.677504394,0.007029877,0.021968366,0.018453427,0.275043937,48750,59596
14092,11342,0.933433257,0.004232058,0.010403809,0.006171751,0.045759125,60689,78725
14094,50807,0.896785876,0.055700986,0.012143996,0.023421969,0.011947173,49849,62894
14098,3107,0.96845832,0.018667525,0.006115224,0.003218539,0.003540393,54543,67348
14101,2098,0.963775024,0.013822688,0,0.01620591,0.006196378,51250,55223
14102,1647,0.96660595,0,0,0.03339405,0,89722,96885
14103,10886,0.867995591,0.070090024,0.006154694,0.029579276,0.026180415,43478,54972
14105,4058,0.990882208,0,0.003203549,0.004189256,0.001724988,56474,65486
14108,5507,0.980933358,0.003450154,0,0.015616488,0,57349,70878
14109,827,0.833131802,0.101571947,0.016928658,0,0.048367594,N/A,N/A
14111,3498,0.948827902,0.002287021,0.000571755,0.008862207,0.039451115,56413,66979
14112,8,1,0,0,0,0,N/A,N/A
14113,630,0.985714286,0,0,0.014285714,0,47500,78717
14120,44334,0.96526368,0.01285695,0.012811837,0.006045022,0.003022511,52587,66403
14125,3751,0.968275127,0.015995734,0.005331911,0.003998934,0.006398294,49356,60369
14126,682,1,0,0,0,0,43438,48441
14127,29940,0.978089512,0.006579826,0.008984636,0.003674015,0.002672011,77636,104118
14129,1529,0.725310661,0,0.049051668,0.066056246,0.159581426,50417,56008
14130,241,0.975103734,0,0,0.024896266,0,46875,50979
14131,4756,0.963624895,0.005466779,0.002102607,0.019133726,0.009671993,57500,65885
14132,6859,0.888467707,0.018224231,0.002186908,0.027117656,0.064003499,59286,71227
14134,125,1,0,0,0,0,56786,66443
14135,137,1,0,0,0,0,40764,49600
14136,5252,0.990670221,0,0.000761615,0.006473724,0.00209444,43914,54555
14138,2073,0.974433189,0.001447178,0,0.020742885,0.003376749,46250,53584
14139,1983,0.954614221,0,0.011598588,0.010590015,0.023197176,54593,67283
14141,7501,0.959738702,0.011598454,0.00959872,0.013598187,0.005465938,51310,63532
14143,1200,0.971666667,0.0025,0.008333333,0.0075,0.01,53185,64455
14145,1507,0.98473789,0.00597213,0,0.00928998,0,56938,61784
14150,42279,0.941625866,0.015303106,0.014735448,0.017053383,0.011282197,51852,59326
14167,1730,0.962427746,0.017919075,0.001734104,0.017919075,0,52888,58732
14168,104,0.490384615,0,0,0,0.509615385,44464,48835
14169,344,1,0,0,0,0,22301,42506
14170,2374,0.99410278,0,0.00589722,0,0,62396,82609
14171,2062,0.978661494,0.003394762,0,0.017943744,0,43793,53340
14172,3246,0.993838571,0.004929144,0,0,0.001232286,58750,67688
14173,217,1,0,0,0,0,30481,33442
14174,5956,0.973472129,0.008730692,0,0.012424446,0.005372733,64554,88962
14201,12802,0.494532104,0.235666302,0.010545227,0.043977504,0.215278863,21594,36082
14202,3741,0.690457097,0.167602245,0.024859663,0.032344293,0.084736701,40525,79726
14203,1415,0.361837456,0.503886926,0.021201413,0.033922261,0.079151943,26667,40323
14204,9235,0.183757445,0.778992962,0.002707093,0.023064429,0.011478073,23259,35495
14206,22106,0.808151633,0.129738533,0.002080883,0.037410658,0.022618294,34293,43831
14207,22312,0.686177842,0.140641807,0.059250627,0.047328792,0.066600932,26630,37727
14208,11492,0.144274278,0.778715628,0.02836756,0.032283328,0.016359206,24809,33586
14209,8679,0.498674963,0.416522641,0.026846411,0.031109575,0.026846411,30086,56798
14210,13508,0.860230974,0.065738821,0.020950548,0.027169085,0.025910572,32197,42097
14211,21545,0.204223718,0.711626828,0.022093293,0.033232769,0.028823393,20983,31661
14212,10599,0.44919332,0.394565525,0.092933296,0.036607227,0.026700632,25660,34423
